Incident ID,Incident Date/Time,Agency,Incident Type,Town of Incident,County of Incident,County of Arrest,Arrest Statute,Arresting Agency,Arrestee Gender,Arrestee Age,Count
13D102073,07/06/2013 08:36:00 PM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence,Weston,Windsor,Windsor,23V1201A2#2,VSP: Rockingham,Male,26,1
13C103821,07/06/2013 10:07:00 PM,VSP: Rutland,Drive/Operate Under Influence|Disorderly Conduct,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,21,1
13C103821,07/06/2013 10:07:00 PM,VSP: Rutland,Drive/Operate Under Influence|Disorderly Conduct,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,22,1
13C202275,07/07/2013 01:25:00 AM,VSP: New Haven,Drive/Operate Under Influence|Traffic Stop,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,30,1
13A102605,07/07/2013 02:12:00 AM,VSP: Williston,Drive/Operate Under Influence|Other,Colchester,Chittenden,Chittenden,23V1201,VSP: Williston,Male,25,1
13B102315,07/07/2013 10:00:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,19,1
13C301865,07/07/2013 10:17:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Traffic Stop,Bennington,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,39,1
13D302944,07/08/2013 11:45:00 PM,VSP: Royalton,Accident - Property|Other|Drive/Operate Under Influence,Bethel,Windsor,Windsor,23V1201,VSP: Royalton,Male,20,1
13C103872,07/09/2013 01:21:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Female,48,1
13C103873,07/09/2013 04:46:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,West Rutland,Rutland,Rutland,23V1201,VSP: Rutland,Female,21,1
13C301886,07/09/2013 01:58:00 PM,VSP: Shaftsbury,Family Disturbance/Fight|DLS|Drive/Operate Under Influence,Pownal,Bennington,Bennington,23V1201A3#4,VSP: Shaftsbury,Male,50,1
13A203006,07/09/2013 01:59:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|DLS,Highgate,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,39,1
13D102112,07/09/2013 08:56:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Londonderry,Windham,Windham,23V1201A1#2,VSP: Rockingham,Male,59,1
13A302756,07/10/2013 01:25:00 AM,VSP: Middlesex,Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,37,1
13D201869,07/10/2013 08:42:00 PM,VSP: Brattleboro,Drive/Operate Under Influence,Brattleboro,Windham,Windham,23V1201,VSP: Brattleboro,Female,56,1
13C103919,07/10/2013 10:42:00 PM,VSP: Rutland,Drive/Operate Under Influence,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Female,34,1
13C103940,07/11/2013 08:50:00 PM,VSP: Rutland,Drive/Operate Under Influence,West Rutland,Rutland,Rutland,23V1201,VSP: Rutland,Female,58,1
13C202340,07/11/2013 10:33:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Salisbury,Addison,Addison,23V1201,VSP: New Haven,Female,60,1
13D102139,07/12/2013 12:23:00 AM,VSP: Rockingham,Drive/Operate Under Influence,West Windsor,Windsor,Windsor,23V1201,VSP: Rockingham,Male,38,1
13D102137,07/12/2013 12:39:00 AM,VSP: Rockingham,Drive/Operate Under Influence,Londonderry,Windham,Windham,23V1201A2#3,VSP: Rockingham,Female,53,1
13D102151,07/12/2013 06:54:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Traffic Stop,Westminster,Windham,Windham,23V1201,VSP: Rockingham,Male,38,1
13C202350,07/12/2013 10:32:00 PM,VSP: New Haven,Drive/Operate Under Influence,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,24,1
13D303013,07/12/2013 11:43:00 PM,VSP: Royalton,Drive/Operate Under Influence,Sharon,Windsor,Windsor,23V1201,VSP: Royalton,Male,30,1
13C103969,07/13/2013 01:52:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Male,55,1
13C301928,07/13/2013 02:00:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Dorset,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,34,1
13B202312,07/13/2013 09:07:00 PM,VSP: Derby,Drive/Operate Under Influence|Traffic Stop|DLS,Barton,Orleans,Orleans,23V1201,VSP: Derby,Male,38,1
13A203074,07/14/2013 12:22:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Highgate,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,23,1
13A302842,07/14/2013 11:10:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,22,1
13D303086,07/16/2013 12:29:00 PM,VSP: Royalton,Drive/Operate Under Influence|Simple Assault,Tunbridge,Orange,Orange,23V1201,VSP: Royalton,Female,34,1
13D303093,07/16/2013 07:50:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Royalton,Female,50,1
13A102773,07/16/2013 10:04:00 PM,VSP: Williston,Drive/Operate Under Influence,Johnson,Lamoille,Lamoille,23V1201,VSP: Williston,Male,31,1
13C104064,07/16/2013 10:48:00 PM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Poultney,Rutland,Rutland,23V1201,VSP: Rutland,Male,22,1
13B102473,07/17/2013 07:55:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Intoxicated Person,Newark,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,66,1
13C104082,07/17/2013 09:19:00 PM,VSP: Rutland,Drive/Operate Under Influence,Poultney,Rutland,Rutland,23V1201,VSP: Rutland,Male,49,1
13C202424,07/17/2013 09:49:00 PM,VSP: New Haven,Drive/Operate Under Influence,Shoreham,Addison,Addison,23V1201,VSP: New Haven,Male,46,1
13B301390,07/17/2013 11:40:00 PM,VSP: Bradford,Drive/Operate Under Influence,Newbury,Orange,Orange,23V1201,VSP: Bradford,Female,19,1
13D102213,07/18/2013 01:07:00 AM,VSP: Rockingham,Drive/Operate Under Influence|Drugs - Possession|Other|Drugs - Other,Londonderry,Windham,Windham,23V1201,VSP: Rockingham,Male,34,1
13B202378,07/18/2013 04:26:00 PM,VSP: Derby,Drive/Operate Under Influence,Derby,Orleans,Orleans,23V1201A3#1,VSP: Derby,Male,46,1
13D303130,07/18/2013 05:47:00 PM,VSP: Royalton,Drive/Operate Under Influence,Hartland,Windsor,Windsor,23V1201,VSP: Royalton,Male,61,1
13A102800,07/18/2013 11:40:00 PM,VSP: Williston,Drive/Operate Under Influence,Colchester,Chittenden,Chittenden,23V1201,VSP: Williston,Male,30,1
13D201980,07/19/2013 12:03:00 AM,VSP: Brattleboro,Drive/Operate Under Influence,Putney,Windham,Windham,23V1201,VSP: Brattleboro,Male,27,1
13D303138,07/19/2013 05:13:00 AM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property|Accident - Property,Randolph,Orange,Orange,23V1201,VSP: Royalton,Male,32,1
13D201992,07/19/2013 06:00:00 PM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence,Guilford,Windham,Windham,23V1205,VSP: Brattleboro,Male,36,1
13B301405,07/19/2013 08:00:00 PM,VSP: Bradford,Drive/Operate Under Influence,Vershire,Orange,Orange,23V1201,VSP: Bradford,Male,23,1
13C202455,07/19/2013 08:30:00 PM,VSP: New Haven,Agency Assist|Drive/Operate Under Influence|C&N Operation,Panton,Addison,Addison,23V1201,VSP: New Haven,Female,43,1
13C202458,07/19/2013 10:13:00 PM,VSP: New Haven,Accident - Injury|Drive/Operate Under Influence,Salisbury,Addison,Addison,23V1201,VSP: New Haven,Male,23,1
13B301407,07/19/2013 11:00:00 PM,VSP: Bradford,Drive/Operate Under Influence,Vershire,Orange,Orange,23V1201,VSP: Bradford,Female,23,1
13A203185,07/19/2013 11:40:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Other,St. Albans Town,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,26,1
13A302930,07/20/2013 12:05:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Male,52,1
13C202472,07/20/2013 11:44:00 PM,VSP: New Haven,Drive/Operate Under Influence|C&N Operation|Attempting to Elude Police|Traffic Stop,Monkton,Addison,Addison,23V1201,VSP: New Haven,Male,53,1
13C104154,07/21/2013 12:07:00 AM,VSP: Rutland,Aggravated Assault|Drive/Operate Under Influence|Domestic Abuse Order Violation,Killington,Rutland,Rutland,23V1201,VSP: Rutland,Male,49,1
13A203207,07/21/2013 12:09:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Sheldon,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,45,1
13D303182,07/21/2013 12:33:00 AM,VSP: Royalton,Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,56,1
13A203208,07/21/2013 12:40:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,53,1
13B202428,07/21/2013 01:35:00 AM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Barton,Orleans,Orleans,23V1201,VSP: Derby,Male,54,1
13A302968,07/21/2013 11:54:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Barre Town,Washington,Washington,23V1201,VSP: Middlesex,Female,27,1
13A102845,07/22/2013 08:44:00 AM,VSP: Williston,Citizen Dispute|Drive/Operate Under Influence|Impeding a Public Officer|Assault - Intimidation,Underhill,Chittenden,Chittenden,23V1201,VSP: Williston,Male,31,1
13D102260,07/22/2013 12:14:00 PM,VSP: Rockingham,Suspicious Activity / Person|Drive/Operate Under Influence|DLS|Violate Conditions of Release,Rockingham,Windham,Windham,23V1201A2#3+1,VSP: Rockingham,Male,43,1
13A302992,07/23/2013 01:11:00 AM,VSP: Middlesex,Drive/Operate Under Influence,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Male,20,1
13A303006,07/23/2013 06:00:00 PM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Marshfield,Washington,Washington,23V1201,VSP: Middlesex,Female,29,1
13B301456,07/23/2013 11:20:00 PM,VSP: Bradford,Drive/Operate Under Influence,Bradford,Orange,Orange,23V1201,VSP: Bradford,Male,29,1
13D102289,07/24/2013 10:24:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Rockingham,Windham,Windham,23V1201,VSP: Rockingham,Female,67,1
13A303024,07/25/2013 10:00:00 AM,VSP: Middlesex,Drive/Operate Under Influence|C&N Operation,Waitsfield,Washington,Washington,23V1201,VSP: Middlesex,Male,71,1
13A303041,07/26/2013 08:07:00 AM,VSP: Other,Drive/Operate Under Influence,Middlesex,Washington,Washington,23V1201,VSP: Headquarters,Male,24,1
13A203291,07/26/2013 09:26:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,Highgate,Franklin,Franklin,23V1201A3#1,VSP: Saint Albans,Female,47,1
13C302089,07/26/2013 09:35:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence,Manchester,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,49,1
13D102319,07/26/2013 10:22:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Traffic Stop,Rockingham,Windham,Windham,23V1201,VSP: Rockingham,Male,41,1
13A303060,07/26/2013 11:18:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Injury,East Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,46,1
13A303062,07/26/2013 11:48:00 PM,VSP: Middlesex,Recreational Vehicle Incident/Violation|Drive/Operate Under Influence|Accident - Injury|DLS,Roxbury,Washington,Washington,23V1201,VSP: Middlesex,Male,55,1
13A203294,07/27/2013 01:34:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,25,1
13A203296,07/27/2013 02:05:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|DLS,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,25,1
13D202083,07/27/2013 02:26:00 AM,VSP: Brattleboro,Drive/Operate Under Influence,Brattleboro,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Male,43,1
13C202549,07/27/2013 11:36:00 AM,VSP: New Haven,Traffic Stop|Drive/Operate Under Influence|Other,Cornwall,Addison,Addison,23V1201,VSP: New Haven,Female,45,1
13D102328,07/27/2013 04:55:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Drugs - Possession,Weathersfield,Windsor,Windsor,23V1201,VSP: Rockingham,Male,46,1
13D102331,07/27/2013 07:05:00 PM,VSP: Rockingham,Drive/Operate Under Influence|DLS,Weathersfield,Windsor,Windsor,23V1201A2#4,VSP: Rockingham,Male,50,1
13C202557,07/27/2013 11:57:00 PM,VSP: New Haven,Traffic Stop|Drive/Operate Under Influence,Panton,Addison,Addison,23V1201,VSP: New Haven,Male,45,1
13A203313,07/28/2013 12:52:00 AM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence|C&N Operation,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,25,1
13A203314,07/28/2013 01:50:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Fairfax,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,20,1
13C202558,07/28/2013 02:09:00 AM,VSP: New Haven,Traffic Stop|Drive/Operate Under Influence,Monkton,Addison,Addison,23V1201,VSP: New Haven,Male,36,1
13B102637,07/28/2013 02:20:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,23,1
13B102638,07/28/2013 03:10:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,21,1
13C104308,07/28/2013 03:21:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Injury,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,22,1
13C302107,07/28/2013 08:10:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Drugs - Possession|Other,Pownal,Bennington,Bennington,23V1201A3#1,VSP: Shaftsbury,Female,70,1
13D102337,07/28/2013 04:46:00 PM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence,Westminster,Windham,Windham,23V1201A3#1,VSP: Rockingham,Female,24,1
13A203330,07/28/2013 08:25:00 PM,VSP: Saint Albans,Accident - Injury|Drive/Operate Under Influence|C&N Operation|Liquor Violations,Unknown,Unknown,Unknown,23V1201,VSP: Saint Albans,Male,23,1
13B202535,07/28/2013 09:30:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Derby,Male,65,1
13B102646,07/29/2013 12:49:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Female,21,1
13A203349,07/29/2013 05:12:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,27,1
13D202116,07/29/2013 07:12:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Larceny/Theft - From Motor Vehicle,Brattleboro,Windham,Windham,23V1201,VSP: Brattleboro,Female,30,1
13A203355,07/29/2013 08:35:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,Franklin,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,43,1
13B102787,07/29/2013 08:51:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Other|Drugs - Possession|Drugs - Other,St. Johnsbury,Caledonia,Caledonia,23V1201A1#2,VSP: Saint Johnsbury,Male,40,1
13B102654,07/30/2013 12:25:00 AM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,26,1
13C104344,07/30/2013 12:26:00 AM,VSP: Rutland,Drive/Operate Under Influence,Mendon,Rutland,Rutland,23V1201,VSP: Rutland,Female,25,1
13D303354,07/31/2013 05:08:00 AM,VSP: Royalton,Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Female,24,1
13B102679,07/31/2013 10:25:00 PM,VSP: Saint Johnsbury,Accident - Injury|Drive/Operate Under Influence,Danville,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,44,1
13D102399,08/02/2013 07:34:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Traffic Stop|Drugs - Possession,Westminster,Windham,Windham,23V1201,VSP: Rockingham,Male,53,1
13C302176,08/02/2013 08:17:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|False Information to Police,Sunderland,Bennington,Bennington,23V1201A3#1,VSP: Shaftsbury,Female,39,1
13D202155,08/02/2013 08:50:00 PM,VSP: Brattleboro,Accident - Injury|Drive/Operate Under Influence|DLS|Traffic Stop,Guilford,Windham,Windham,23V1201,VSP: Brattleboro,Male,55,1
13D102401,08/02/2013 10:08:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Westminster,Windham,Windham,23V1201,VSP: Rockingham,Male,62,1
13D303400,08/03/2013 12:59:00 AM,VSP: Royalton,Drive/Operate Under Influence,Norwich,Windsor,Windsor,23V1201,VSP: Royalton,Male,25,1
13C202630,08/03/2013 01:23:00 AM,VSP: New Haven,Drive/Operate Under Influence|Traffic Stop,New Haven,Addison,Addison,23V1201,VSP: New Haven,Male,24,1
13B102704,08/03/2013 04:15:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201A2#1,VSP: Saint Johnsbury,Female,25,1
13B301565,08/03/2013 05:25:00 PM,VSP: Bradford,Drive/Operate Under Influence,Thetford,Orange,Orange,23V1201,VSP: Bradford,Male,60,1
13C302192,08/03/2013 10:27:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,38,1
13A203436,08/03/2013 11:24:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,Highgate,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,30,1
13D102417,08/04/2013 12:09:00 AM,VSP: Rockingham,Drive/Operate Under Influence,Rockingham,Windham,Windham,23V1201,VSP: Rockingham,Male,59,1
13A203449,08/04/2013 05:13:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Swanton,Franklin,Franklin,23V1201B1#1/R,VSP: Saint Albans,Male,49,1
13D303428,08/04/2013 07:36:00 PM,VSP: Royalton,Traffic Stop|Other|Drive/Operate Under Influence|Attempting to Elude Police|Accident - Property,Brookfield,Orange,Orange,23V1201,VSP: Royalton,Male,51,1
13D202175,08/05/2013 12:52:00 AM,VSP: Brattleboro,Drive/Operate Under Influence|Other|Drugs - Possession,Guilford,Windham,Windham,23V1201,VSP: Brattleboro,Male,54,1
13D102436,08/05/2013 05:45:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Agency Assist,Westminster,Windham,Windham,23V1201A3#1,VSP: Rockingham,Female,26,1
13C302212,08/06/2013 01:52:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,29,1
13D102450,08/06/2013 09:52:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Injury,Chester,Windsor,Windsor,23V1201A1#3,VSP: Rockingham,Female,33,1
13B301589,08/07/2013 12:09:00 AM,VSP: Bradford,Traffic Stop|Drive/Operate Under Influence,Bradford,Orange,Orange,23V1201,VSP: Bradford,Female,23,1
13B301592,08/07/2013 05:46:00 PM,VSP: Bradford,Suspicious Activity / Person|Drive/Operate Under Influence|False Information to Police|Other,Newbury,Orange,Orange,23V1201,VSP: Bradford,Female,22,1
13C104509,08/08/2013 12:46:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Male,34,1
13B301602,08/08/2013 05:57:00 PM,VSP: Bradford,Drive/Operate Under Influence|Drugs - Possession|Drugs - Other,Fairlee,Orange,Orange,23V1201A3#1,VSP: Bradford,Female,31,1
13A103107,08/08/2013 07:00:00 PM,VSP: Williston,Accident - Injury|Other|Drive/Operate Under Influence,Elmore,Lamoille,Lamoille,23V1201,VSP: Williston,Male,33,1
13A303279,08/09/2013 06:30:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Moretown,Washington,Washington,23V1201,VSP: Middlesex,Male,32,1
13A303291,08/10/2013 01:00:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,31,1
13C104558,08/10/2013 02:00:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Male,29,1
13C302256,08/10/2013 06:04:00 AM,VSP: Shaftsbury,Accident - Injury|Drive/Operate Under Influence,Shaftsbury,Bennington,Bennington,23V1201A2#2,VSP: Shaftsbury,Female,33,1
13A103134,08/10/2013 07:49:00 PM,VSP: Williston,Drive/Operate Under Influence,Underhill,Chittenden,Chittenden,23V1201,VSP: Williston,Male,37,1
13B301614,08/10/2013 08:33:00 PM,VSP: Bradford,Drive/Operate Under Influence,Thetford,Orange,Orange,23V1201,VSP: Bradford,Male,61,1
13D102502,08/10/2013 08:48:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Chester,Windsor,Windsor,23V1201A2#3,VSP: Rockingham,Male,50,1
13B102801,08/10/2013 10:39:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1/R,VSP: Saint Johnsbury,Male,47,1
13D102503,08/11/2013 03:25:00 AM,VSP: Rockingham,Drive/Operate Under Influence,Chester,Windsor,Windsor,23V1201A1#1/R,VSP: Rockingham,Male,60,1
13D202229,08/11/2013 09:18:00 PM,VSP: Brattleboro,Drive/Operate Under Influence,Brattleboro,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Male,53,1
13A303314,08/12/2013 04:26:00 PM,VSP: Other,Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Headquarters,Male,53,1
13D303541,08/12/2013 04:49:00 PM,VSP: Royalton,Family Disturbance/Fight|Drive/Operate Under Influence|DLS|Domestic Abuse Order Violation,Bethel,Windsor,Windsor,23V1201,VSP: Royalton,Male,45,1
13D303542,08/12/2013 04:59:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence|DLS|C&N Operation|Violate Conditions of Release|Violate Conditions of Release|Violate Conditions of Release|False Information to Police,Hartford,Windsor,Windsor,23V1201,VSP: Royalton,Male,26,1
13C104618,08/12/2013 06:08:00 PM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Male,48,1
13A303326,08/13/2013 12:40:00 PM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Warren,Washington,Washington,23V1201,VSP: Middlesex,Male,30,1
13C202807,08/14/2013 06:17:00 PM,VSP: New Haven,Drive/Operate Under Influence,Bristol,Addison,Addison,23V1201,VSP: New Haven,Male,49,1
13C202808,08/14/2013 07:10:00 PM,VSP: New Haven,Citizen Assist|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201,VSP: New Haven,Female,47,1
13D303580,08/15/2013 02:27:00 AM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence|Liquor Violations,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Male,21,1
13B102839,08/15/2013 03:44:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,36,1
13A103189,08/15/2013 06:00:00 PM,VSP: Williston,Drive/Operate Under Influence,Jericho,Chittenden,Chittenden,23V1201,VSP: Williston,Male,52,1
13A103191,08/15/2013 06:06:00 PM,VSP: Williston,Drive/Operate Under Influence,Colchester,Chittenden,Chittenden,23V1201,VSP: Williston,Female,70,1
13D202275,08/15/2013 06:45:00 PM,VSP: Brattleboro,Drive/Operate Under Influence,Brattleboro,Windham,Windham,23V1201,VSP: Brattleboro,Male,60,1
13D202280,08/16/2013 01:56:00 AM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Marlboro,Windham,Windham,23V1201,VSP: Brattleboro,Male,27,1
13D102551,08/16/2013 02:37:00 AM,VSP: Rockingham,Drive/Operate Under Influence|Citizen Assist|DLS|Liquor Violations,Grafton,Windham,Windham,23V1201A1#1/R,VSP: Rockingham,Male,27,1
13C302333,08/16/2013 09:25:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Arlington,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,30,1
13C302334,08/16/2013 09:46:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property|DLS,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,51,1
13A203633,08/16/2013 11:07:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|C&N Operation|Attempting to Elude Police|Traffic Stop,Highgate,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,38,1
13B202807,08/16/2013 11:16:00 PM,VSP: Derby,Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Derby,Female,54,1
13B202808,08/17/2013 01:10:00 AM,VSP: Derby,Agency Assist|Drive/Operate Under Influence,Barton,Orleans,Orleans,23V1201,VSP: Derby,Male,37,1
13C202838,08/17/2013 01:23:00 AM,VSP: New Haven,Accident - Injury|Drive/Operate Under Influence,Salisbury,Addison,Addison,23V1201,VSP: New Haven,Male,27,1
13B301675,08/17/2013 01:27:00 AM,VSP: Bradford,Traffic Stop|Drive/Operate Under Influence|DLS,Bradford,Orange,Orange,23V1201A2#2,VSP: Bradford,Male,31,1
13A203636,08/17/2013 02:22:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Larceny/Theft - General|Possession of Stolen Property|C&N Operation,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,21,1
13A303381,08/17/2013 05:00:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Brookfield,Orange,Orange,23V1201A3#1,VSP: Middlesex,Male,57,1
13B102864,08/17/2013 05:20:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Barnet,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,31,1
13D303631,08/17/2013 09:05:00 PM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property|False Information to Police|Impeding a Public Officer|Accident - Property,Hartland,Windsor,Windsor,23V1201,VSP: Royalton,Male,42,1
13D303632,08/17/2013 10:13:00 PM,VSP: Royalton,Drive/Operate Under Influence,Granville,Addison,Addison,23V1201,VSP: Royalton,Male,52,1
13A303386,08/17/2013 10:28:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Female,26,1
13C104720,08/17/2013 11:24:00 PM,VSP: Rutland,Drive/Operate Under Influence,Killington,Rutland,Rutland,23V1201,VSP: Rutland,Male,52,1
13A303374,08/17/2013 11:47:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Female,51,1
